Subject,Predicate,Object
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#comment,"Der aztekische Dreibund war ein Bündnis der Stadtstaaten Tenochtitlán, Texcoco und Tlacopán, das im Jahr 1428 durch Itzcóatl von Tenochtitlán, Nezahualcóyotl von Texcoco und Totoquilhuaztli, dem Herrscher des kleineren Stadtstaats Tlacopán, geschlossen wurde.Anlass dieser Dreier-Allianz waren die zunehmend expansionistischen Bestrebungen der Tepaneken unter ihrem Herrscher – und mutmaßlichen Usurpator – Maxtla, der unter anderem Chimalpopoca, den Tlatoani von Tenochtitlán, ermorden ließ und die Aztekenhauptstadt belagerte."
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#comment,"La Triple Alianza (o Ēxcān Tlahtōlōyān en náhuatl) fue la última confederación de estados indígenas ubicados en el valle de México, durante el período posclásico mesoamericano, conformada por México-Tenochtitlan, de filiación étnica nahua, Tetzcoco (castellanizado como Texcoco) de filiación acolhua y Tlacopan de tradición otomiana, luego de la derrota de Azcapotzalco por parte de estos tres señoríos en 1430. Aunque se cree que surgió en el siglo XV, en realidad su existencia es de siglos antes, siendo parte del régimen zuyuano el cual es una estructura ideológica que sustenta los gobiernos de este periodo histórico. Dicha formación política tenía repercusiones en el tributo, la impartición de justicia y las campañas militares. De hecho su existencia no se limita al altiplano mexicano, pues"
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#comment,"La Triple Alliance est le nom communément donné, y compris par les mésoaméricanistes, à une ancienne institution politique préhispanique et supraétatique du centre de l'actuel Mexique, qui était appelée en nahuatl « Excan Tlatoloyan » (signifiant « tribunal des trois sièges »)."
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#comment,"La Triplice Alleanza Azteca, nota anche come Impero Azteco, fu una confederazione formata dall'alleanza della tre città azteche di Tenochtitlan, Texcoco e Tlacopán, che dominò l'area corrispondente all'incirca all'odierno Messico dal 1428 fino alla sconfitta contro i conquistadores spagnoli di Hernán Cortés nel 1521.Prima di questa vi fu un'altra triplice alleanza meno nota, formata dalle città di Azcapotzalco, Culhuacan e Coatlinchan."
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#comment,"De Azteekse Driebond (ook wel Triple of Drievoudige Alliantie), beter bekend als het Azteekse rijk (Nahuatl:Ēxcān Tlahtōlōyān) was een alliantie van drie Azteekse stadstaten: Tenochtitlan; Texcoco; en Tlacopan. De stadstaten heersten over het gebied in en rond het Dal van Mexico vanaf 1428, totdat ze in 1521 werden verslagen door de Spaanse conquistadores en hun inheemse geallieerden onder bevel van Hernán Cortés in 1521."
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#comment,"Tríplice Aliança Asteca ou simplesmente Tríplice Aliança (em náuatle:Ēxcān Tlahtōlōyān)  foi uma aliança política entre três cidades-Estados (ou altepetl) náuatles: Tenochtitlan, Texcoco e Tlacopan. Estas cidades astecas governaram a área e em torno do Vale do México desde 1428, até que foram derrotadas pelos conquistadores espanhóis e seus aliados nativos, sob o comando de Hernán Cortés, em 1521."
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Aztec_religion
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Aztec_emperors_family_tree
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://rdf.freebase.com/ns/m.07k4_m
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://www.wikidata.org/entity/Q794210
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://fr.dbpedia.org/resource/Triple_Alliance_(Mésoamérique)
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://de.dbpedia.org/resource/Aztekischer_Dreibund
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://id.dbpedia.org/resource/Aliansi_Tiga_Aztek
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://it.dbpedia.org/resource/Triplice_alleanza_azteca
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://ko.dbpedia.org/resource/아스테카_제국
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://nl.dbpedia.org/resource/Azteekse_Driebond
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://pt.dbpedia.org/resource/Tríplice_Aliança_Asteca
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://wikidata.dbpedia.org/resource/Q794210
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://cs.dbpedia.org/resource/Aztécká_říše
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://es.dbpedia.org/resource/Triple_Alianza_(México)
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/2002/07/owl#sameAs,http://yago-knowledge.org/resource/Aztec_Empire
http://dbpedia.org/resource/Aztec_Empire,http://www.w3.org/ns/prov#wasDerivedFrom,http://en.wikipedia.org/wiki/Aztec_Empire?oldid=707026864
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"La Triple Alianza (o Ēxcān Tlahtōlōyān en náhuatl) fue la última confederación de estados indígenas ubicados en el valle de México, durante el período posclásico mesoamericano, conformada por México-Tenochtitlan, de filiación étnica nahua, Tetzcoco (castellanizado como Texcoco) de filiación acolhua y Tlacopan de tradición otomiana, luego de la derrota de Azcapotzalco por parte de estos tres señoríos en 1430. Aunque se cree que surgió en el siglo XV, en realidad su existencia es de siglos antes, siendo parte del régimen zuyuano el cual es una estructura ideológica que sustenta los gobiernos de este periodo histórico. Dicha formación política tenía repercusiones en el tributo, la impartición de justicia y las campañas militares. De hecho su existencia no se limita al altiplano mexicano, pues es conocido que otras etnias las conformaban, como los tarascos con Tzintzuntzán-Ihuatzio-Pátzcuaro, los mayas con Uxmal-Chichen Itzá-Mayapán (Liga de Mayapán) o los mixtecos con Tilantongo-Teozacoalco-Zaachila."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"La Triple Alliance est le nom communément donné, y compris par les mésoaméricanistes, à une ancienne institution politique préhispanique et supraétatique du centre de l'actuel Mexique, qui était appelée en nahuatl « Excan Tlatoloyan » (signifiant « tribunal des trois sièges »). Lorsqu'ils se réfèrent au système politique de la dernière Triple Alliance de Mésoamérique, de 1428 à 1521, entre Mexicas, Acolhuas et Tépanèques, les historiens utilisent souvent les expressions Empire aztèque ou Empire mexica, même si elles peuvent prêter à confusion, étant donné qu'elles peuvent aussi servir à distinguer de manière plus restreinte les territoires directement tributaires du pouvoir mexica, à la différence de ceux tributaires du pouvoir acolhua ou tépanèque."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"Der aztekische Dreibund war ein Bündnis der Stadtstaaten Tenochtitlán, Texcoco und Tlacopán, das im Jahr 1428 durch Itzcóatl von Tenochtitlán, Nezahualcóyotl von Texcoco und Totoquilhuaztli, dem Herrscher des kleineren Stadtstaats Tlacopán, geschlossen wurde. Anlass dieser Dreier-Allianz waren die zunehmend expansionistischen Bestrebungen der Tepaneken unter ihrem Herrscher – und mutmaßlichen Usurpator – Maxtla, der unter anderem Chimalpopoca, den Tlatoani von Tenochtitlán, ermorden ließ und die Aztekenhauptstadt belagerte. Innerhalb des Dreibundes hatte Tenochtitlán die dominierende Stellung inne. Die unterworfenen Provinzen wurden zentral von Tenochtitlán aus regiert, die Tributzahlungen unter Tenochtitlán, Texcoco und Tlacopán nach dem Schlüssel 5:3:1 aufgeteilt. Der aztekische Dreibund bildete die politische Basis des späteren Aztekenreichs."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"هذاالمقال عن إمبراطورية ازتك ككيان سياسي لمجتمع ازتك و ثقافته، انظر آزتكالتحالف الثلاثي التحالف الثلاثي المكسيكي (ناهيوتل) أو إمبراطورية ازتك بدأت كتحالف من ثلاث مدن ولايات نوهوا أو ""ألتبلت"" تينوختيتلان و تكسكوكو و تالكوبان. حكمت الولايات المدنية المنطقة حول وادي المكسيك من عام 1428 حتى هزمتهم القوات المشتركة من الغزاة الأسبان و حلفائهم المحليين تحت هرنانكورتس في عام 1521. شكل التحالف الثلاثي من الفصيل المنتصر في الحرب بين مدينة ازكابوتزالكو و مقاطعاتها الرافدةالسابقة. على الرغم من التصورالأولي للإمبراطورية كالتحالف من ثلاث مدن. أسست مدينة تينوختيتلان نفسها سريعا كشيرك مهيمن. وصلت اسبانيا بحلول عام 1520 اراضي الحلفاء التي حكمها تينوختيتلان بشكل فعال و الشركاء الآخرين في التحالف توالت ادوار فرعية.شن التحالف حروب الغزو و توسعت بسرعة بعد تشكيلها. حكم التحالف معظم وسط المكسيك بالإضافة الى بعض المناطق الأكثر بعدا في أمريكا الوسطى. وقد وصف العلماء حكم الأزتك بأنه ""المهيمن"" أو ""المخادع"" غالبا مايترك حكام المدن المغزوة سلطتهم طالما وافقت على دفع جزية نصف سنوية للتحالف أو زودت دعما عسكريا في الحروب معا لدول المعادية."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"La Triplice Alleanza Azteca, nota anche come Impero Azteco, fu una confederazione formata dall'alleanza della tre città azteche di Tenochtitlan, Texcoco e Tlacopán, che dominò l'area corrispondente all'incirca all'odierno Messico dal 1428 fino alla sconfitta contro i conquistadores spagnoli di Hernán Cortés nel 1521. Prima di questa vi fu un'altra triplice alleanza meno nota, formata dalle città di Azcapotzalco, Culhuacan e Coatlinchan. L'alleanza fu formata da Itzcoatl di Tenochtitlan, Acolmiztli Nezahualcóyotl di Texcoco, e dalla piccola città stato di Tlacopán nel 1428. Nonostante il nome parli di Triplice Alleanza, Tenochtitlan occupava una posizione dominante e Tlacopán aveva una molto debole. Tenochtitlán e Texcoco ricevevano ciascuno 2/5 dei tributi mentre a Tlacopán ne spettava 1/5. Quando nel 1520 gli Spagnoli arrivarono a contatto con gli Aztechi la città di Tlacopán era quasi scomparsa e le terre dell'alleanza erano dominate da Tenochtitlan. Al suo massimo splendore l'Alleanza controllava gran parte del Messico Centrale da costa a costa, con l'eccezione di una piccola area al sud-est di Tenochtitlan: Il regno Tlaxcalteca, corrispondente al moderno stato Messicano di Tlaxcala. Furono i Tlaxcaltechi, che si allearono con Cortés nel 1521 per far crollare l'Impero Azteco."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"The Mexica Aztec Empire or the Triple Alliance (Nahuatl: Ēxcān Tlahtōlōyān, [ˈjéːʃkaːn̥ t͡ɬaʔtoːˈlóːjaːn̥]) began as an alliance of three Nahua ""altepetl"" city-states: Mexico-Tenochtitlan, Texcoco, and Tlacopan. These three city-states ruled the area in and around the Valley of Mexico from 1428 until they were defeated by the combined forces of the Spanish conquistadores and their native allies under Hernán Cortés in 1521. The Triple Alliance was formed from the victorious faction in a civil war fought between the city of Azcapotzalco and its former tributary provinces. Despite the initial conception of the empire as an alliance of three self-governed city-states, Tenochtitlan quickly established itself as the dominant partner militarily. By the time the Spanish arrived in 1520, the lands of the Alliance were effectively ruled from Tenochtitlan, and the other partners in the alliance had assumed subsidiary roles. The alliance waged wars of conquest and expanded rapidly after its formation. At its height, the alliance controlled most of central Mexico as well as some more distant territories within Mesoamerica such as the Xoconochco province, an Aztec exclave near the present-day Guatemalan border. Aztec rule has been described by scholars as ""hegemonic"" or ""indirect"". Rulers of conquered cities were left in power so long as they agreed to pay semi-annual tribute to the alliance as well as supply military forces when needed for the Aztec war efforts. In return, the imperial authority offered protection and political stability in addition to facilitating an integrated economic network of diverse lands and peoples with significant local autonomy despite their tributary status. The state religion of the empire was polytheism, worshiping a diverse pantheon that included dozens of deities, many of them having the devotion of an officially recognized cult large enough to be represented in the central temple precinct of the capital Tenochtitlan. The imperial cult, specifically, was that of Huitzilopochtli, the distinctive warlike patron god of the Mexica Aztecs. Peoples in conquered provinces were allowed to retain and freely continue their own religious traditions fully intact, so long as they added the imperial god Huitzilopochtli to their local pantheons."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"De Azteekse Driebond (ook wel Triple of Drievoudige Alliantie), beter bekend als het Azteekse rijk (Nahuatl:Ēxcān Tlahtōlōyān) was een alliantie van drie Azteekse stadstaten: Tenochtitlan; Texcoco; en Tlacopan. De stadstaten heersten over het gebied in en rond het Dal van Mexico vanaf 1428, totdat ze in 1521 werden verslagen door de Spaanse conquistadores en hun inheemse geallieerden onder bevel van Hernán Cortés in 1521. De Azteekse Triple Alliantie werd gevormd in 1427 door Itzcoatl uit Tenochtitlan en Nezahualcoyotl uit Texcoco, nadat beiden de Tepaneekse overheersers uit Azcapotzalco van zich hadden afgeworpen. Samen met de kleinere stadstaat Tlacopan, in feite een restant van Azcapotzalco, vormden zij de driebond. Ondanks de naam was Tenochtitlan de dominante partner en Tlacopan de zwakste. Tenochtitlan en Texcoco ontvingen elk 2/5 van alle inkomsten en Tlacopan ontving 1/5. Tegen de tijd dat de Spanjaarden arriveerden, in 1519, was Tlacopan bijna verdwenen als een aparte stadstaat en werden de gebieden van de alliantie geregeerd vanuit Tenochtitlan. Op haar hoogtepunt controleerde de Alliantie het grootste gedeelte van centraal Mexico van kust tot kust, met uitzondering van een klein gebied ten zuidoosten van Tenochtitlan, de Tlaxcalteekse stadstaten, ruwweg begrensd door de hedendaagse Mexicaanse staat Tlaxcala. Het waren de Tlaxcalteken die bondgenoten werden met Cortés in 1521, om uiteindelijk de Alliantie te vernietigen."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"Tríplice Aliança Asteca ou simplesmente Tríplice Aliança (em náuatle:Ēxcān Tlahtōlōyān) foi uma aliança política entre três cidades-Estados (ou altepetl) náuatles: Tenochtitlan, Texcoco e Tlacopan. Estas cidades astecas governaram a área e em torno do Vale do México desde 1428, até que foram derrotadas pelos conquistadores espanhóis e seus aliados nativos, sob o comando de Hernán Cortés, em 1521. A Tríplice Aliança foi formada pela facção vitoriosa de uma guerra com a cidade de Azcapotzalco e suas ex-províncias tributárias. Apesar da concepção inicial do império como uma aliança de três cidades, Tenochtitlan rapidamente se estabeleceu como a parceira dominante No momento da chegada dos espanhóis, em 1520, o território da Aliança era efetivamente governado por Tenochtitlan e os outros parceiros da aliança havia assumido papéis secundários ou complementares. A Aliança Asteca travou várias guerras de conquista e expandiu-se rapidamente após a sua formação. No seu auge, controlava a maior parte da região central do atual México, bem como alguns territórios mais distantes dentro de Mesoamérica e acabou por ficar conhecida como Império Asteca. O domínio dos astecas tem sido descrito por estudiosos como ""hegemônico"" ou ""indireto"" pois os governantes das cidades conquistadas eram geralmente mantidos no poder, desde que concordassem em pagar tributos para a Aliança ou fornecer apoio militar em guerras contra seus inimigos."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,阿兹特克帝国或阿兹特克三国同盟（纳瓦特尔语：Ēxcān Tlahtōlōyān），是1428年，由特诺奇提特兰、德斯科科和特拉科潘三个城邦（纳瓦特尔语：altepetl）组成的一个前哥伦布时期的印第安人国家，位于墨西哥谷一带。1521年，被埃尔南·科尔特斯带领的西班牙征服者征服。阿兹特克三国同盟是三个城邦在赢得与阿兹特克人的旧主，特帕尼克斯国后建立的。最初，三个城邦的实力相当，但是特诺奇提特兰逐渐成为三方中的主导者。在1520年，西班牙人来到阿兹特克帝国时，德斯科科和特拉科潘已完全成为特诺奇提特兰的附庸国。阿兹特克帝国的主体民族是阿兹特克人，一个十分好战的民族。阿兹特克帝国经过一系列的扩张战争，成为了前哥伦布时期中美洲最强大的国家。阿兹特克帝国在鼎盛时期不但完全覆盖了今墨西哥的中部，而且还占领了一些对于运输技术极其落后的美洲人来说的“遥远国度”。阿兹特克帝国的历史是一段血腥的历史，充满了掠夺与杀戮，阿兹特克的人祭传统到达了令人发指的地步。但阿兹特克帝国的文明是在欧洲人到来前美洲最发达的文明之一。历史学者通常将阿兹特克帝国和“非直接”一词联系在一起，因为大部分被阿兹特克所征服的地区的领导阶级都没有被直接取缔，只不过要定期给帝国中央进贡。因此，阿兹特克帝国的政治架构图可以描绘成一个较松散的金字塔形。
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/abstract,"Ацтекский тройственный союз — союз между городами-государствами Теночтитлан, Тескоко и Тлакопан. Существовал с 1428 до 1521 года. Другое его название — Ацтекская империя. Тем не менее, понятие «Ацтекского тройственного союза» не тождественно понятию «Ацтекская империя», под которым понимается ацтекское государство как таковое с момента его основания и до падения."
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Tenochtitlan
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/currency,http://dbpedia.org/resource/Aztec
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/currency,http://dbpedia.org/resource/Cocoa_bean
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/dissolutionDate,1521-08-13
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/dissolutionYear,1521
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/foundingDate,1428-03-13
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/foundingYear,1428
http://dbpedia.org/resource/Aztec_Empire,http://xmlns.com/foaf/0.1/name,Triple Alliance
http://dbpedia.org/resource/Aztec_Empire,http://xmlns.com/foaf/0.1/name,Aztec Empire
http://dbpedia.org/resource/Aztec_Empire,http://xmlns.com/foaf/0.1/name,Ēxcān Tlahtōlōyān
http://dbpedia.org/resource/Aztec_Empire,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Aztec_Triple_Alliance.png
http://dbpedia.org/resource/Aztec_Empire,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Aztec_Empire
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/Aztec_Triple_Alliance.png?width=300
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1521_in_Mexico
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Aztec_history
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_confederations
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_empires_of_the_Americas
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Political_systems
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1428_in_Mexico
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Mesoamerica
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_monarchies_of_North_America
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1521_disestablishments_in_the_Aztec_civilization
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:History_of_Mesoamerica
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1428_establishments_in_the_Aztec_civilization
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:15th-century_establishments_in_Mexico
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Aztec
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_and_territories_disestablished_in_1521
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_and_territories_established_in_1428
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/wikiPageID,2514174
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/ontology/wikiPageRevisionID,707026864
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Tenochtitlan
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/commonName,Aztec Empire
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/conventionalLongName,Triple Alliance
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/conventionalLongName,Aztec Empire
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/currency,"* Quachtli
* Cocoa bean"
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/nativeName,Ēxcān Tlahtōlōyān
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/yearEnd,1521
http://dbpedia.org/resource/Aztec_Empire,http://dbpedia.org/property/yearStart,1428
http://dbpedia.org/resource/Aztec_Empire,http://purl.org/voc/vrank#hasRank,_:b72
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q486972
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q6256
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Country
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Place
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Place
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Location
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://umbel.org/umbel/rc/Country
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://umbel.org/umbel/rc/PopulatedPlace
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://umbel.org/umbel/rc/Location_Underspecified
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/AdministrativeDistrict108491826
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Country108544813
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/District108552138
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Location100027167
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Object100002684
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/PhysicalEntity100001930
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/Region108630985
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoGeoEntity
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoLegalActorGeo
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/class/yago/WikicatFormerCountriesInJapaneseHistory
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Azuchi–Momoyama period
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,فترة أزوتشي-موموياما
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Azuchi-Momoyama-Zeit
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Período Azuchi-Momoyama
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Époque Azuchi Momoyama
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Periodo Azuchi-Momoyama
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,安土桃山時代
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Azuchi-Momoyama
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Azuchi-Momoyamaperiode
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Период Адзути-Момояма
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,安土桃山时代
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#label,Período Azuchi-Momoyama
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#comment,"فترة أزوتشي موموياما (باليابانية: 安土桃山時代) دامت عدة سنوات 1573 - 1603. تعتبر مرحلة انتقالية بين فترتي حكم شوغونات كل من ""أشيكاغا"" (足利) ثم الـ""توكوغاوا"" (徳川). أهم ما ميزها هو استعادت البلاد لوحدتها السياسية. سميت هذه الفترة باسم القصرين الذين احتضنا بلاطي الحاكمين الأولين (أزوشي ثم موموياما)."
http://dbpedia.org/resource/Azuchi–Momoyama_period,http://www.w3.org/2000/01/rdf-schema#comment,"O Período Azuchi-Momoyama (安土桃山時代, Azuchi-Momoyama jidai) é uma divisão da história japonesa que compreende o período de 1573 até 1603. Em 1573, Oda Nobunaga marchou em direção a Kyoto para derrotar o shogun Ashikaga Yoshiaki. Este acontecimento marcou o início do período Azuchi-Momoyama, o qual recebeu o nome de dois emblemáticos castelos da época, nomeadamente os castelos Azuchi-jō e Fushimi-Momoyama. O imperador concedeu o título de Udaijin (太政大臣 Udaijin lit. ""Grande ministro do estado"") tendo assim permanecido por quatro anos."
